index	word	idf	weight
43941	弹射	8.66639	0.47920435
43942	弹尽粮绝	8.86933	-0.38663928
43943	弹幕	9.33933	-0.97968871
43944	弹开	7.24500	-0.41954863
43945	弹弄	9.33933	0.01310290
43946	弹弓	8.98868	2.36679395
43947	弹弹	9.17382	0.18660687
43948	弹性	3.82897	2.97517146
43949	弹拨	8.60697	0.15557656
43950	弹指	8.76272	-0.23322812
43951	弹指可破	8.31688	-1.66886290
43952	弹来弹去	8.97469	0.07145073
43953	弹烟灰	9.31953	-0.00892088
43954	弹片机	8.51516	0.51147662
43955	弹珠	8.20150	-0.17358938
43956	弹珠球	8.05840	-0.00000161
43957	弹琴	7.80894	0.36268132
43958	弹窗	8.24072	0.77976693
43959	弹簧	6.61804	3.33608512
43960	弹簧刀	9.24402	0.09788725
43961	弹簧床	8.49777	-0.33775930
43962	弹簧片	9.58780	8.36554529
43963	弹翘	9.33933	0.05496475
43964	弹药	7.58148	1.13615870
43965	弹起	6.86112	0.27335128
43966	弹跳	5.81946	0.86285242
43967	弹跳力	9.00286	-0.15158569
43968	弹跳而出	8.67665	0.03693645
43969	弹道	9.33933	0.10795925
43970	弹道导弹	9.53778	-0.19506430
43971	弹钢琴	8.33870	-0.33017101
43972	强于	7.50835	-0.23880137
43973	强人	8.80871	-0.22478924
43974	强人所难	7.80894	-0.46857905
43975	强仔	9.91915	0.18352047
43976	强令	9.42272	1.32409590
43977	强似	9.28106	-0.06616208
43978	强作	7.86228	-0.00049951
43979	强健	6.43025	0.25512753
43980	强光	7.83082	-1.67119401
43981	强军	9.42272	-0.09496172
43982	强到	8.76272	0.00952672
43983	强制	5.85994	0.97267553
43984	强制式	9.44469	-0.01228097
43985	强制性	7.82201	1.44749415
43986	强刺激	8.30260	0.06510318
43987	强力	5.10581	0.30417510
43988	强力胶	9.61377	0.14915660
43989	强加	9.20831	-0.27216211
43990	强劲	5.31113	-1.73541761
43991	强势	5.62041	-1.63833040
43992	强势股	9.14048	-0.10265584
43993	强化	5.62967	-0.22795734
43994	强占	8.33870	-0.29039990
43995	强压	6.73369	-0.26780294
43996	强压怒火	9.24402	0.00674190
43997	强县	10.16031	-0.27437425
43998	强吮	8.75155	0.02532559
43999	强吻	6.48632	-0.45228422
44000	强哥	9.58780	0.05068763
44001	强国	7.83082	0.86915686
44002	强地	9.10822	-0.02581549
44003	强壮	4.97115	2.23792925
44004	强壮有力	7.37924	0.14522200
44005	强大	4.39001	0.20584845
44006	强夫	9.95552	0.42800134
44007	强夺	8.82054	0.34752190
44008	强奸	4.03345	0.12199450
44009	强奸案	8.37616	0.05424176
44010	强奸犯	7.39057	2.00406855
44011	强奸罪	7.89950	0.57206650
44012	强奸者	9.06170	-0.25217534
44013	强如	9.38016	0.44373944
44014	强姦	7.75010	0.29949097
44015	强子	8.55088	3.08395726
44016	强对流	9.12422	-0.45116783
44017	强将	7.57803	-0.00495083
44018	强尼	10.03248	0.92619642
44019	强平	10.03248	-0.09156236
44020	强度	5.88428	1.03417839
44021	强弩之末	7.10289	0.45365786
44022	强弱	7.48304	-0.61147403
44023	强强	7.70618	-0.02860332
44024	强强联合	8.65624	-0.54998310
44025	强征	9.56248	0.93681561
44026	强心	8.60697	-0.07589443
44027	强心剂	9.17382	0.23290465
44028	强心针	8.82054	0.14854067
44029	强忍	4.76153	1.21802529
44030	强悍	6.03245	0.88726075
44031	强我	9.24402	0.01751674
44032	强打	7.82641	-0.22020615
44033	强抢	9.10822	-0.02119430
44034	强拆	8.63624	-1.05817022
44035	强拉	8.29553	0.34190076
44036	强推	7.90425	0.05527788
44037	强攻	7.74603	0.32528368
44038	强效	8.31688	0.77049833
44039	强敌	8.16995	-0.35865580
44040	强暴	5.21381	3.24068620
44041	强有力	6.02588	0.76163024
44042	强权	8.65624	0.87693522
44043	强档	8.76272	0.15447633
44044	强横	8.04735	1.65951697
44045	强求	6.52392	-1.36121224
44046	强烈	3.06100	1.92369150
44047	强状	9.07697	0.01398785
44048	强留	8.93387	0.41923654
44049	强盗	7.88072	-0.87556981
44050	强盛	7.79604	-0.47098906
44051	强直	9.31953	-0.36239122
44052	强直性	9.61377	-0.50412170
44053	强硬	5.40320	-2.75865117
44054	强精	9.75485	0.55748924
44055	强者	6.64336	0.58205094
44056	强而有力	6.77592	0.49645845
44057	强肏	9.99326	0.01913715
44058	强自	8.23408	0.06004488
44059	强自忍	8.23408	0.09848453
44060	强自镇	7.92348	0.16453325
44061	强行	4.68214	-2.72171940
44062	强袭	8.65624	-0.26835914
44063	强要	8.08087	0.01439114
44064	强词夺理	8.96090	-0.02035711
44065	强调	4.89410	0.09761073
44066	强身	8.78545	0.96892187
44067	强身健体	8.37616	-0.41934672
44068	强辩	9.09247	0.20773126
44069	强过	7.52777	-0.13303734
44070	强迫	4.84153	2.98900764
44071	强迫性	9.14048	-0.01992232
44072	强迫症	8.89465	-0.14153942
44073	强逼	8.26092	1.14959859
44074	强酸	9.64044	-0.15555262
44075	强锋	8.43917	0.00887800
44076	强队	8.10969	-0.07651122
44077	强降雨	8.15761	-0.48657123
44078	强震	9.44469	0.03040429
44079	强韧	8.86933	-0.28073525
44080	强项	7.78330	-0.05880708
44081	强颜欢笑	8.00961	-0.10168435
44082	强风	9.09247	-0.19924436
44083	彆扭	9.15701	0.45510272
44084	彈力	9.14048	0.03912287
44085	彈性	7.27247	0.67838055
44086	彈跳	9.53778	0.47066469
44087	彎下	8.25414	0.07237675
44088	彎曲	8.84464	0.27481707
44089	彎腰	8.09230	0.18899143
44090	归一	8.86933	-0.19885510
44091	归于	7.06104	-0.64616519
44092	归位	8.64619	0.14178242
44093	归入	8.84464	0.03563233
44094	归到	9.06170	0.42544342
44095	归功	9.19091	0.22567072
44096	归功于	7.11147	-0.99933300
44097	归原	8.12739	0.15727521
44098	归去	8.60697	0.46407174
44099	归咎于	7.38773	-0.03857731
44100	归因	9.38016	0.16651139
44101	归国	8.36855	-0.14473689
44102	归天	9.15701	0.16003294
44103	归家	7.64924	0.68818303
44104	归宿	7.10503	0.30978026
44105	归属	7.30332	-0.18934352
44106	归属感	8.61663	-0.06579484
44107	归心似箭	8.88191	-0.26394793
44108	归想	7.28521	-0.08216791
44109	归於	9.30011	0.01638744
44110	归来	6.37612	-1.87082538
44111	归根到底	8.94729	-0.20144252
44112	归根结底	8.26092	-0.65317746
44113	归案	8.55088	0.39730375
44114	归档	8.69748	-0.19441025
44115	归正	8.86933	-0.04887131
44116	归母	9.69601	-0.03704211
44117	归类	7.63459	-0.61644734
44118	归纳	7.07341	-0.32276597
44119	归结	8.71876	-0.19746096
44120	归结为	8.84464	0.32706736
44121	归者	7.40203	-0.02313373
44122	归路	9.17382	0.67629623
44123	归还	7.10932	0.97880982
44124	归途	8.77402	0.19002416
44125	归队	8.43108	-0.32012301
44126	归隐	8.98868	0.15447304
44127	归零	9.07697	-0.21776770
44128	归顺	9.10822	0.21163334
44129	当て	9.00286	0.55899495
44130	当一回事	8.78545	-0.10740796
44131	当上	6.17217	1.14132685
44132	当下	5.00283	0.51208883
44133	当不了	9.19091	0.42275472
44134	当不成	8.86933	0.08019523
44135	当世	8.45557	-0.61941082
44136	当个	6.27128	0.21509310
44137	当中	4.36938	0.09541838
44138	当为	8.41507	-0.19675333
44139	当之无愧	7.54093	-0.03116860
44140	当了	5.45489	1.22872828
44141	当事	7.87608	0.56179404
44142	当事人	6.12046	1.00612865
44143	当于	9.40121	-0.01884847
44144	当人	6.93059	0.32029454
44145	当仁不让	7.80894	0.41460679
44146	当今	5.85625	0.72718735
44147	当代	6.53355	0.75808177
44148	当众	6.29576	-0.08446924
44149	当作	4.89504	-0.40421637
44150	当值	9.03185	-0.56785595
44151	当做	5.38081	0.75508590
44152	当儿	6.68468	0.14572425
44153	当先	7.89006	0.07153003
44154	当兵	6.48747	1.19738132
44155	当初	4.42125	-0.57115293
44156	当到	8.15761	-0.06076780
44157	当前	4.97828	-1.69993373
44158	当前价	9.20831	0.15730089
44159	当务之急	8.00433	-0.02322379
44160	当午	9.00286	-0.28847417
44161	当即	5.82659	-2.23789807
44162	当口	7.46753	0.16599441
44163	当周	8.05286	-0.56922635
44164	当啷	8.08087	0.86415103
44165	当回事	7.22308	1.69365142
44166	当国	8.97469	0.09172085
44167	当在	8.16376	-0.81498012
44168	当地	4.08832	0.23649013
44169	当地人	7.40492	0.37082816
44170	当场	4.85092	0.43270060
44171	当堂	9.09247	0.00590895
44172	当夜	7.25242	1.17902601
44173	当天	4.35655	-1.03307107
44174	当头	7.29811	0.61564647
44175	当头一棒	9.00286	-0.03687103
44176	当头棒喝	9.12422	-0.21330511
44177	当好	7.67920	-0.29693483
44178	当官	7.33785	0.63405446
44179	当家	6.93781	-0.37403552
44180	当家人	8.89465	-0.23080443
44181	当家作主	9.51369	0.02965000
44182	当家的	8.06397	0.17049304
44183	当局	7.22308	2.06020567
44184	当差	9.40121	0.04877865
44185	当年	4.37328	-0.73561088
44186	当庭	8.22092	1.32890859
44187	当归	8.36101	1.65018302
44188	当当	7.20872	0.17491938
44189	当当网	9.78562	-0.42128591
44190	当得	7.79604	-0.36271442
44191	当心	6.29101	0.50274075
44192	当成	4.43851	-0.30693747
44193	当政	9.31953	-0.11777164
44194	当方	10.07330	-0.06678424
44195	当日	5.68401	-0.29788954
44196	当时	2.98684	1.18153980
44197	当是	5.84343	0.17500618
44198	当晚	5.13226	0.25964633
44199	当月	7.37362	0.77103621
44200	当朝	8.67665	0.67805837
44201	当期	8.17618	-0.25472143
44202	当机	8.64619	-0.16421695
44203	当机立断	7.82201	0.46379569
44204	当此	9.06170	0.10732627
44205	当水	8.50642	0.58102080
44206	当然	2.63676	3.88600573
44207	当牛做马	9.15701	-0.46293227
44208	当班	8.28851	-0.03895519
44209	当用	8.29553	-0.15485029
44210	当真	5.76530	0.26342547
44211	当眼	9.14048	0.46020007
44212	当着	4.72838	-0.30288661
44213	当空	8.41507	0.10801993
44214	当红	6.79145	-1.56673215
44215	当老板	8.10386	-0.00694029
44216	当行	9.14048	-0.23745227
44217	当街	7.47370	-0.84913904
44218	当起	7.23520	-0.30033239
44219	当身	8.77402	-0.02822257
44220	当车	7.69840	0.34377591
44221	当过	5.79548	0.62645041
44222	当过兵	8.05840	0.70554390
44223	当选	6.95794	1.16918175
44224	当道	8.64619	0.06855992
44225	当铺	9.64044	0.37490100
44226	当阳	8.57853	-0.17816208
44227	当面	6.13496	1.75010190
44228	录下	7.17371	-0.58352851
44229	录下来	7.44622	0.04177148
44230	录像	5.49816	0.44313832
44231	录像厅	8.26092	-0.68110186
44232	录像带	6.77285	1.85024100
44233	录像机	7.63823	-0.41924880
44234	录像片	9.53778	0.04754486
44235	录入	7.33785	-0.09573711
44236	录到	9.38016	0.09929868
44237	录制	6.16965	-0.66714714
44238	录取	6.08973	-1.60366727
44239	录取分数	9.15701	-0.15071608
44240	录取率	9.14048	-0.26108208
44241	录取线	9.09247	-0.23406702
44242	录取通知书	7.86228	-0.70465949
44243	录影	7.00331	1.30000498
44244	录影带	6.64066	1.55366102
44245	录影机	7.95805	0.23658090
44246	录得	8.63624	-0.05310058
44247	录用	6.90047	1.15507137
44248	录相	8.75155	0.22858570
44249	录象	7.27247	1.03131043
44250	录象厅	9.66784	0.02238694
44251	录象带	7.89477	0.30507427
44252	录象机	8.06397	0.00928010
44253	录音	6.43025	-0.35102511
44254	录音室	9.51369	0.14522829
44255	录音带	8.60697	0.82184889
44256	录音机	7.44321	0.11579312
44257	录音棚	9.81737	-0.19594204
44258	录音笔	8.65624	0.25979820
44259	彗星	9.09247	-0.72603621
44260	彝族	9.15701	1.61183610
44261	形似	8.02561	-0.87555645
44262	形体	7.37924	3.00354756
44263	形体课	8.92062	1.01803702
44264	形像	8.29553	0.57848232
44265	形制	9.75485	-0.37100131
44266	形势	5.73329	0.50317438
44267	形同	8.04187	-0.61990595
44268	形同虚设	8.70806	-0.13342269
44269	形同陌路	8.88191	0.18951399
44270	形如	8.18245	0.58449474
44271	形容	4.18316	0.74589736
44272	形容词	7.75419	-0.46837150
44273	形式	4.65258	0.80421486
44274	形式主义	9.19091	-0.33777369
44275	形式多样	8.59740	0.54722823
44276	形形色色	7.21110	-0.02761752
44277	形影	9.14048	0.15836640
44278	形影不离	6.95979	-0.06253308
44279	形态	5.84525	-1.84122257
44280	形态各异	9.22600	-0.34982622
44281	形态学	9.31953	-0.15336203
44282	形成	3.72387	-1.32673387
44283	形状	4.20342	0.90001591
44284	形狀	7.75010	0.19600333
44285	形神	9.42272	-0.63737712
44286	形色	8.26092	-0.71201353
44287	形象	4.46185	2.01828429
44288	形象设计	9.33933	-0.31252250
44289	形貌	9.28106	-0.21037583
44290	形迹	9.44469	-0.00933315
44291	彤彤	8.26775	-0.12668019
44292	彧卿	9.44469	-0.70783966
44293	彩乃	9.58780	0.43683397
44294	彩云	8.52397	-0.99350564
44295	彩信	8.36855	-0.09261485
44296	彩凤	9.12422	-0.03180229
44297	彩凤说	9.53778	0.00049116
44298	彩友	9.20831	-1.20737709
44299	彩嗎	8.45557	0.05965316
44300	彩图	8.51516	0.25928115
44301	彩坛	9.95552	-0.48688997
44302	彩头	8.89465	-0.10966949
44303	彩妆	8.21440	0.77261504
44304	彩带	8.96090	0.25700230
44305	彩排	7.89950	0.66483039
44306	彩旗	8.72957	0.50524454
44307	彩易博	9.66784	0.12301608
44308	彩民	7.42831	-1.89975082
44309	彩民村	9.58780	0.08907482
44310	彩池	9.75485	0.32900588
44311	彩漫	9.53778	1.61046019
44312	彩灯	9.01725	-0.32214478
44313	彩照	9.01725	-0.62452986
44314	彩电	7.76242	0.18462954
44315	彩礼	8.82054	0.47362425
44316	彩票	7.16231	0.11883762
44317	彩福	9.61377	0.09935794
44318	彩绘	7.53433	0.23975610
44319	彩色	6.51915	0.14909030
44320	彩色照片	8.98868	-0.51799860
44321	彩花	9.78562	-0.40503233
44322	彩虹	7.16231	-1.49683237
44323	彩蛋	9.69601	-0.54806461
44324	彩蝶	9.38016	0.20525900
44325	彩超	8.43108	0.15049121
44326	彩金	9.22600	2.50733708
44327	彩霞	8.33870	-0.24352992
44328	彩霸王	9.28106	-0.11555735
44329	彩音	9.56248	-0.71123599
44330	彩页	9.64044	-0.51666930
44331	彩香	9.28106	-0.82044608
44332	彪哥	9.88406	-0.00534223
44333	彪形大汉	7.96309	-0.13634325
44334	彪悍	7.24254	-0.19604940
44335	彬彬	9.15701	1.37019253
44336	彬彬有礼	7.52126	-0.49243893
44337	彭丹	9.72500	4.22336522
44338	彭丽媛	9.85016	-0.76331777
44339	彭于晏	9.40121	1.01651081
44340	彭博	8.56923	-0.31906275
44341	彭博社	8.80871	-0.24912225
44342	彭德怀	9.58780	0.13024702
44343	彭水	10.11586	0.14994456
44344	彭湃	9.46717	0.09237121
44345	彭理珂	9.53778	1.51011391
44346	彭瑾	9.75485	0.23696221
44347	彭胀	8.10386	0.00662307
44348	彰化	9.66784	0.60163720
44349	彰显	6.65558	-0.82119653
44350	影业	8.39933	-0.34935583
44351	影从	8.00433	-0.16556654
44352	影像	6.06219	-0.51006956
44353	影像学	9.75485	0.71075984
44354	影儿	9.24402	3.97182790
44355	影剧院	9.51369	-0.07555637
44356	影印	9.09247	-0.13772207
44357	影印机	9.91915	-0.36205600
44358	影厅	9.49016	-1.18693161
44359	影友	8.88191	-0.50936454
44360	影史	8.97469	0.39518191
44361	影后	8.27462	1.55025270
44362	影向	9.12422	-0.01256893
44363	影吧	9.07697	0.27757585
44364	影响	3.30347	0.47137449
44365	影响力	6.05842	-1.13178452
44366	影坛	8.46386	0.14178492
44367	影城	8.29553	0.81035296
44368	影子	5.40908	-1.99946815
44369	影射	8.43108	-0.00023337
44370	影展	8.54183	-0.39094651
44371	影帝	8.27462	0.16041386
44372	影带	7.82641	0.59401907
44373	影影绰绰	8.79701	-0.09454738
44374	影星	7.47992	-0.38025101
44375	影棚	9.53778	-0.26199006
44376	影楼	8.64619	1.82944606
44377	影片	3.40349	2.99436552
44378	影片长度	7.67920	-0.31505918
44379	影碟	7.19223	0.79764657
44380	影碟机	8.04735	0.25687804
44381	影色	8.89465	1.21817109
44382	影視	7.03875	0.65479903
44383	影视	4.86313	0.79691193
44384	影视公司	7.80894	-0.42650588
44385	影视剧	7.91864	-0.24284044
44386	影视圈	8.80871	0.05323719
44387	影视文化	9.53778	0.08563337
44388	影视明星	8.86933	0.04199073
44389	影评	7.61300	-0.55290272
44390	影评人	8.90755	-0.03181990
44391	影象	8.26775	-0.47441496
44392	影踪	9.42272	0.03249264
44393	影迷	7.31382	-0.21907622
44394	影院	4.44868	4.45245408
44395	影集	8.28851	-0.27583287
44396	影音	4.06962	0.45106351
44397	影響	7.18757	0.29756343
44398	影魔	9.61377	-0.12053572
44399	彷似	9.35954	0.10312096
44400	彷佛	4.89058	2.45695533
44401	彷如	7.97324	0.48936878
44402	彷彿	6.15878	2.31529611
44403	彷徨	7.22791	-1.01113734
44404	彷若	8.85691	0.05769757
44405	彻夜	7.45226	0.12566094
44406	彻夜未眠	8.70806	0.32842736
44407	彻夜难眠	8.78545	0.11842606
44408	彻头彻尾	7.77489	-0.25737969
44409	彻底	3.44681	0.98432951
44410	彻底清除	8.80871	1.20664899
44411	彻彻底底	6.83626	-0.84253718
44412	彻查	9.49016	0.36893567
44413	彻骨	8.64619	-0.31633194
44414	彼女	6.93059	1.46222870
44415	彼岸	8.00961	0.55649544
44416	彼得	8.18245	1.89964461
44417	彼时	8.00433	-0.62850217
44418	彼此	3.96712	1.32726628
44419	彼此之间	7.14880	-0.10993584
44420	彼此彼此	8.68701	0.11695152
44421	彼此间	7.42536	0.03684467
44422	彼氏	8.84464	0.29444242
44423	彿吃素	9.31953	0.09514384
44424	往上	3.72365	-0.43929750
44425	往上拉	6.57301	-0.35801143
44426	往上爬	7.33785	-0.25013971
44427	往上窜	9.01725	0.00151181
44428	往上面	8.17618	-0.38849440
44429	往下	3.52771	1.77514951
44430	往下压	6.25102	0.18731962
44431	往下坠	9.01725	0.05410603
44432	往下拉	6.01574	0.12524889
44433	往下掉	7.95304	-0.51056724
44434	往下沉	7.61657	-0.20674747
44435	往下流	6.00143	0.41568439
44436	往下滴	7.20635	0.52423504
44437	往下面	7.28009	-0.30271246
44438	往东	9.10822	-0.09819924
44439	往事	5.74202	1.36365266
44440	往例	8.74050	0.01448106
44441	往内	6.30438	0.46045171
44442	往前	4.09305	0.57936456
44443	往厅	9.85016	0.12317158
44444	往口	9.17382	-0.23490043
44445	往右	7.45834	-0.83975303
44446	往右边	8.50642	-0.12769158
44447	往后	4.21692	-1.13619895
44448	往后仰	6.69033	0.06586630
44449	往后面	7.67163	0.10823634
44450	往回	5.87673	0.18253528
44451	往复	7.05085	0.07142483
44452	往复运动	9.14048	0.29174535
44453	往外	4.30694	0.00854822
44454	往外面	7.80894	0.25471001
44455	往妈	9.33933	0.01449564
44456	往家	8.56923	0.38862432
44457	往屄	8.61663	0.00501275
44458	往届	8.43917	-0.51374527
44459	往山	9.22600	-0.24959215
44460	往左边	8.49777	-0.01275331
44461	往常	4.97445	0.23563074
44462	往年	6.87293	-1.05818621
44463	往床	8.29553	0.08154132
44464	往往	4.35013	-2.87930366
44465	往後	6.25742	0.35836767
44466	往怀	8.26775	-0.43586015
44467	往性	8.82054	0.04565220
44468	往房	9.01725	0.06565249
44469	往日	5.81651	-0.00174618
44470	往昔	7.47992	-0.34354639
44471	往期	9.24402	-0.52858282
44472	往来	6.12930	0.94775718
44473	往桌	8.92062	0.07516918
44474	往洞	9.12422	0.08610260
44475	往王	8.79701	0.13529894
44476	往生	8.64619	0.44080025
44477	往穴	9.44469	0.02427143
44478	往脑	8.25414	0.00081872
44479	往脚	9.35954	0.03250383
44480	往返	6.30246	0.50742276
44481	往里	4.40227	-0.61561282
44482	往里面	5.40908	-0.16493210
44483	往门	8.54183	0.02497311
44484	征伐	7.56100	-0.06786092
44485	征信	8.31688	-0.61157439
44486	征兆	6.90047	-0.00795843
44487	征兵	8.90755	0.54692607
44488	征召	8.26775	0.20181291
44489	征地	7.69840	-0.54220209
44490	征婚	9.14048	-1.60637351
44491	征得	7.62734	0.46168893
44492	征战	7.00138	-0.57721495
44493	征收	7.55091	-0.43843578
44494	征文	8.01491	1.14515325
44495	征服	4.11844	0.28263246
44496	征服者	7.89950	-0.53109388
44497	征求	6.38860	-1.24989244
44498	征用	8.64619	0.11041058
44499	征程	7.72990	-0.29347806
44500	征税	8.79701	-0.21176165
44501	征稿启事	8.88191	-0.40465622
44502	征缴	9.88406	0.03854134
44503	征讨	8.66639	-0.24260173
44504	征询	7.77489	0.14457631
44505	征象	9.17382	1.30754397
44506	征途	8.48067	-0.60665734
44507	征集	6.90748	0.36564821
44508	径向	9.28106	0.32375669
44509	径直	5.42931	-0.14096781
44510	径自	7.15328	-0.13187392
44511	待一会儿	8.38382	0.10664918
44512	待上	8.31688	-0.01291431
44513	待业	8.04187	0.29875438
44514	待产	8.59740	0.36688176
44515	待人	6.61804	-0.09347858
44516	待人接物	9.26237	0.04141341
44517	待会	5.20898	0.35154375
44518	待会儿	6.07970	-0.10601185
44519	待到	6.56550	-0.77488765
44520	待发	8.33138	0.42827814
44521	待命	8.02025	0.22471359
44522	待在	5.73275	0.11298444
44523	待在家里	7.66037	-0.69845201
44524	待定	8.68701	-0.48869248
44525	待宝玉	9.75485	-0.05935502
44526	待客	8.19511	0.42882758
44527	待宰	7.82201	0.14868248
44528	待放	8.63624	-0.00079095
44529	待會	8.62638	0.24212633
44530	待會兒	9.64044	0.79319021
44531	待机	8.43108	-0.19203947
44532	待机时间	9.64044	0.20787893
44533	待用	8.78545	-0.55372045
44534	待續	8.63624	0.71437002
44535	待续	6.50494	-0.80929841
44536	待要	7.98867	-0.07834855
44537	待见	7.97324	0.18652661
44538	待遇	5.33820	-1.03839705
44539	徇私舞弊	9.30011	-0.34185979
44540	很久	3.76619	0.64714156
44541	很久以前	7.02285	-0.08652452
44542	很久很久	7.13106	-0.57165957
44543	很伤心	7.02482	0.19438834
44544	很傻很天真	8.94729	0.33772794
44545	很受伤	8.75155	0.37279714
44546	很多	2.51220	-0.80075274
44547	很大	3.18618	0.29907939
44548	很好	3.11815	1.27432921
44549	很安静	6.82811	0.67564785
44550	很忙	5.76027	0.47803353
44551	很快	2.83514	0.79559610
44552	很感兴趣	6.56425	0.31048558
44553	很撸	8.94729	1.71905704
44554	很早以前	7.89006	-0.36422694
44555	很暗	6.54083	0.10982383
44556	很有爱	9.01725	-0.05479989
44557	很爱	5.59407	1.75573968
44558	很爽	4.55351	1.06578273
44559	很稳	8.61663	1.11404870
44560	很给力	7.80462	-0.73366138
44561	很胖	7.47370	-0.90220805
44562	很脏	6.71902	0.40681093
44563	很萌	8.57853	1.24611754
44564	很难	3.79588	1.17970262
44565	很顺	7.86686	-0.14595252
44566	很黄很暴力	8.84464	0.40293124
44567	律动	6.47599	-1.10053054
44568	律動	9.58780	0.30556578
44569	律子	10.11586	-0.27867062
44570	律师	5.96791	0.75382858
44571	律师协会	9.88406	-0.30668508
44572	律師	9.72500	0.60961854
44573	律所	10.16031	-0.10287661
44574	後に	9.15701	0.11983678
44575	後の	9.26237	-0.65452038
44576	後は	9.24402	-0.44697466
44577	後ろ	9.81737	0.17343620
44578	後仰	7.09226	-0.14614630
44579	後來	6.76825	2.35784484
44580	後即	9.22600	0.03693463
44581	後悔	6.85443	0.24094495
44582	後方	7.54425	0.01211152
44583	後来	6.65694	0.35147670
44584	後果	7.35146	1.09631296
44585	後生	9.78562	1.03362121
44586	後用	8.09807	0.88379885
44587	後編	7.78752	2.20340178
44588	後翹	9.51369	0.10416561
44589	後者	9.35954	0.38582025
44590	後說	9.22600	0.68304959
44591	後边	8.34608	0.07072490
44592	後退	7.46140	0.06818979
44593	後邊	9.72500	-0.20188247
44594	後钩	9.10822	0.01211038
44595	後門	9.07697	0.36001886
44596	後院	8.05286	0.05051717
44597	後面	5.39079	1.68117947
44598	後颈	8.72957	0.07381537
44599	徐々に	9.28106	0.00407430
44600	徐亮	9.81737	0.05879305
44601	徐佳琳	10.07330	1.65181470
44602	徐倩	9.33933	1.27088450
44603	徐先生	9.33933	-0.59249352
44604	徐克	8.42304	0.49545295
44605	徐刚	9.24402	1.59894620
44606	徐向前	9.95552	0.40918870
44607	徐天	9.64044	0.13801261
44608	徐天麟	9.10822	2.32365558
44609	徐女郎	8.72957	0.42768593
44610	徐姐	9.58780	2.20302409
44611	徐娘	8.72957	0.20655180
44612	徐娘半老	7.48617	0.04566603
44613	徐家	9.38016	1.08274548
44614	徐家汇	9.72500	0.98159035
44615	徐小姐	9.78562	-0.40082316
44616	徐州	7.38206	-0.95221426
44617	徐州市	8.33870	-0.70994016
44618	徐工	9.95552	0.57794308
44619	徐徐	5.81356	1.38804649
44620	徐志摩	9.66784	-0.33140332
44621	徐总	9.33933	0.07689328
44622	徐悠	10.11586	0.02828223
44623	徐悲鸿	9.17382	-0.97228984
44624	徐才厚	6.33266	-0.68006493
44625	徐某	9.09247	0.43160186
44626	徐柔	9.58780	0.87820193
44627	徐氏	10.16031	0.64113045
44628	徐汇	9.31953	0.60250764
44629	徐汇区	9.14048	0.17920685
44630	徐熙娣	9.61377	0.39993404
44631	徐熙媛	9.30011	0.19760348
44632	徐的	8.98868	0.62899382
44633	徐维孝	7.92835	2.16650516
44634	徐缓	8.12739	0.09966047
44635	徐若瑄	8.74050	-0.88356094
44636	徐萌	9.33933	0.94091610
44637	徐萌窄	9.38016	0.00733979
44638	徐蓉	9.58780	0.63101057
44639	徐蕊	10.16031	0.04559222
44640	徐蕾	10.03248	2.79209807
44641	徐锦江	8.98868	0.46968187
44642	徐静媛	9.24402	3.32079821
44643	徐静蕾	8.66639	2.47933082
44644	徑直	9.17382	0.07538020
44645	徒之奈何	9.35954	0.05388815
44646	徒儿	7.98350	1.21308703
44647	徒刑	8.78545	0.31598754
44648	徒劳	6.03612	-0.55991024
44649	徒劳地	7.76656	-0.33167976
44650	徒劳无功	7.60591	0.50233019
44651	徒增	9.00286	0.05396181
44652	徒弟	6.83790	1.24193876
44653	徒手	8.44734	-0.59218760
44654	徒步	7.90902	0.54242343
44655	徒然	8.26775	0.20458356
44656	得下	6.72633	0.06909622
44657	得不偿失	6.99561	-0.06633472
44658	得不到	5.29734	-1.12737177
44659	得中	9.38016	0.35339469
44660	得主	7.21588	-0.26213475
44661	得乐	8.88191	0.15739825
44662	得了	3.56758	-0.34475761
44663	得了吧	7.05491	0.47056518
44664	得于	9.58780	-0.31164169
44665	得人	5.66303	-0.32787362
44666	得人心神	8.74050	0.00413086
44667	得令	6.40974	0.49004924
44668	得以	5.09686	-2.03365410
44669	得似	8.66639	-0.45183460
44670	得住	5.73166	0.69371582
44671	得体	6.26664	1.07356805
44672	得便	9.56248	-0.00909928
44673	得偿	6.99753	0.10982398
44674	得先	6.43901	0.62851457
44675	得其所哉	8.22748	0.05331759
44676	得出	5.05989	0.29108910
44677	得分	6.38860	-1.03010044
44678	得分手	9.38016	-0.40290210
44679	得利	8.53286	0.35424378
44680	得到	2.89152	0.49574475
44681	得力	7.40781	-0.37401826
44682	得力助手	8.33870	-0.28039933
44683	得劲	8.68701	0.09553486
44684	得劲儿	9.58780	0.29216734
44685	得势	8.21440	0.24765219
44686	得名	7.61300	-0.53840149
44687	得天	8.28154	-0.33389802
44688	得天独厚	7.15779	0.82292298
44689	得失	6.96164	0.56929459
44690	得头	9.19091	0.05573216
44691	得奖	8.85691	-0.39592069
44692	得妻如此	9.33933	0.04512582
44693	得子	9.24402	-0.15086162
44694	得定	9.44469	-0.09747443
44695	得宜	8.39154	0.03628240
44696	得宠	8.88191	0.14752018
44697	得寸进尺	6.07357	0.45867897
44698	得已	8.35352	0.27344455
